"Compartment","Watershed","Forest","YEAR","MONTH","DAY","DEPTH","Moisture_m3_m3","DATE"
"EBHW","EB","HW",2004,7,10,"10cm",0.1838,2004-07-10
"EBHW","EB","HW",2004,7,11,"10cm",0.1811,2004-07-11
"EBHW","EB","HW",2004,7,12,"10cm",0.1782,2004-07-12
"EBHW","EB","HW",2004,7,13,"10cm",0.1767,2004-07-13
"EBHW","EB","HW",2004,7,14,"10cm",0.1766,2004-07-14
"EBHW","EB","HW",2004,7,15,"10cm",0.1829,2004-07-15
"EBHW","EB","HW",2004,7,16,"10cm",0.1815,2004-07-16
"EBHW","EB","HW",2004,7,17,"10cm",0.1792,2004-07-17
"EBHW","EB","HW",2004,7,18,"10cm",0.1774,2004-07-18
"EBHW","EB","HW",2004,7,19,"10cm",0.177,2004-07-19
"EBHW","EB","HW",2004,7,20,"10cm",0.1765,2004-07-20
"EBHW","EB","HW",2004,7,21,"10cm",0.1749,2004-07-21
"EBHW","EB","HW",2004,7,22,"10cm",0.1735,2004-07-22
"EBHW","EB","HW",2004,7,23,"10cm",0.1735,2004-07-23
"EBHW","EB","HW",2004,7,24,"10cm",0.1833,2004-07-24
"EBHW","EB","HW",2004,7,25,"10cm",0.1846,2004-07-25
"EBHW","EB","HW",2004,7,26,"10cm",0.1814,2004-07-26
"EBHW","EB","HW",2004,7,27,"10cm",0.1793,2004-07-27
"EBHW","EB","HW",2004,7,28,"10cm",0.1973,2004-07-28
"EBHW","EB","HW",2004,7,29,"10cm",0.1923,2004-07-29
"EBHW","EB","HW",2004,7,30,"10cm",0.1871,2004-07-30
"EBHW","EB","HW",2004,7,31,"10cm",0.184,2004-07-31
"EBHW","EB","HW",2004,8,1,"10cm",0.1823,2004-08-01
"EBHW","EB","HW",2004,8,2,"10cm",0.1803,2004-08-02
"EBHW","EB","HW",2004,8,3,"10cm",0.1783,2004-08-03
"EBHW","EB","HW",2004,8,4,"10cm",0.1773,2004-08-04
"EBHW","EB","HW",2004,8,5,"10cm",0.1761,2004-08-05
"EBHW","EB","HW",2004,8,6,"10cm",0.1753,2004-08-06
"EBHW","EB","HW",2004,8,7,"10cm",0.1757,2004-08-07
"EBHW","EB","HW",2004,8,8,"10cm",0.1811,2004-08-08
"EBHW","EB","HW",2004,8,9,"10cm",0.1782,2004-08-09
"EBHW","EB","HW",2004,8,10,"10cm",0.1752,2004-08-10
"EBHW","EB","HW",2004,8,11,"10cm",0.174,2004-08-11
"EBHW","EB","HW",2004,8,12,"10cm",0.1737,2004-08-12
"EBHW","EB","HW",2004,8,13,"10cm",0.184,2004-08-13
"EBHW","EB","HW",2004,8,14,"10cm",0.1925,2004-08-14
"EBHW","EB","HW",2004,8,15,"10cm",0.1878,2004-08-15
"EBHW","EB","HW",2004,8,16,"10cm",0.1856,2004-08-16
"EBHW","EB","HW",2004,8,17,"10cm",0.183,2004-08-17
"EBHW","EB","HW",2004,8,18,"10cm",0.1803,2004-08-18
"EBHW","EB","HW",2004,8,19,"10cm",0.1793,2004-08-19
"EBHW","EB","HW",2004,8,20,"10cm",0.1788,2004-08-20
"EBHW","EB","HW",2004,8,21,"10cm",0.1867,2004-08-21
"EBHW","EB","HW",2004,8,22,"10cm",0.1936,2004-08-22
"EBHW","EB","HW",2004,8,23,"10cm",0.188,2004-08-23
"EBHW","EB","HW",2004,8,24,"10cm",0.1847,2004-08-24
"EBHW","EB","HW",2004,8,25,"10cm",0.1823,2004-08-25
"EBHW","EB","HW",2004,8,26,"10cm",0.1803,2004-08-26
"EBHW","EB","HW",2004,8,27,"10cm",0.1788,2004-08-27
"EBHW","EB","HW",2004,8,28,"10cm",0.1767,2004-08-28
"EBHW","EB","HW",2004,8,29,"10cm",0.1789,2004-08-29
"EBHW","EB","HW",2004,8,30,"10cm",0.1789,2004-08-30
"EBHW","EB","HW",2004,8,31,"10cm",0.1864,2004-08-31
"EBHW","EB","HW",2004,9,1,"10cm",0.1853,2004-09-01
"EBHW","EB","HW",2004,9,2,"10cm",0.1836,2004-09-02
"EBHW","EB","HW",2004,9,3,"10cm",0.1824,2004-09-03
"EBHW","EB","HW",2004,9,4,"10cm",0.1803,2004-09-04
"EBHW","EB","HW",2004,9,5,"10cm",0.1804,2004-09-05
"EBHW","EB","HW",2004,9,6,"10cm",0.1804,2004-09-06
"EBHW","EB","HW",2004,9,7,"10cm",0.1795,2004-09-07
"EBHW","EB","HW",2004,9,8,"10cm",0.178,2004-09-08
"EBHW","EB","HW",2004,9,9,"10cm",0.1848,2004-09-09
"EBHW","EB","HW",2004,9,10,"10cm",0.1893,2004-09-10
"EBHW","EB","HW",2004,9,11,"10cm",0.1865,2004-09-11
"EBHW","EB","HW",2004,9,12,"10cm",0.1834,2004-09-12
"EBHW","EB","HW",2004,9,13,"10cm",0.1819,2004-09-13
"EBHW","EB","HW",2004,9,14,"10cm",0.1821,2004-09-14
"EBHW","EB","HW",2004,9,15,"10cm",0.1815,2004-09-15
"EBHW","EB","HW",2004,9,16,"10cm",0.1802,2004-09-16
"EBHW","EB","HW",2004,9,17,"10cm",0.1793,2004-09-17
"EBHW","EB","HW",2004,9,18,"10cm",0.19,2004-09-18
"EBHW","EB","HW",2004,9,19,"10cm",0.1919,2004-09-19
"EBHW","EB","HW",2004,9,20,"10cm",0.1894,2004-09-20
"EBHW","EB","HW",2004,9,21,"10cm",0.1866,2004-09-21
"EBHW","EB","HW",2004,9,22,"10cm",0.1844,2004-09-22
"EBHW","EB","HW",2004,9,23,"10cm",0.1822,2004-09-23
"EBHW","EB","HW",2004,9,24,"10cm",0.1814,2004-09-24
"EBHW","EB","HW",2004,9,25,"10cm",0.1795,2004-09-25
"EBHW","EB","HW",2004,9,26,"10cm",0.179,2004-09-26
"EBHW","EB","HW",2004,9,27,"10cm",0.1783,2004-09-27
"EBHW","EB","HW",2004,9,28,"10cm",0.178,2004-09-28
"EBHW","EB","HW",2004,9,29,"10cm",0.179,2004-09-29
"EBHW","EB","HW",2004,9,30,"10cm",0.1791,2004-09-30
"EBHW","EB","HW",2004,10,1,"10cm",0.1804,2004-10-01
"EBHW","EB","HW",2004,10,2,"10cm",0.179,2004-10-02
"EBHW","EB","HW",2004,10,3,"10cm",0.1821,2004-10-03
"EBHW","EB","HW",2004,10,4,"10cm",0.1808,2004-10-04
"EBHW","EB","HW",2004,10,5,"10cm",0.1803,2004-10-05
"EBHW","EB","HW",2004,10,6,"10cm",0.1814,2004-10-06
"EBHW","EB","HW",2004,10,7,"10cm",0.1801,2004-10-07
"EBHW","EB","HW",2004,10,8,"10cm",0.178,2004-10-08
"EBHW","EB","HW",2004,10,9,"10cm",0.1772,2004-10-09
"EBHW","EB","HW",2004,10,10,"10cm",0.1766,2004-10-10
"EBHW","EB","HW",2004,10,11,"10cm",0.1769,2004-10-11
"EBHW","EB","HW",2004,10,12,"10cm",0.1875,2004-10-12
"EBHW","EB","HW",2004,10,13,"10cm",0.1852,2004-10-13
"EBHW","EB","HW",2004,10,14,"10cm",0.1831,2004-10-14
"EBHW","EB","HW",2004,10,15,"10cm",0.183,2004-10-15
"EBHW","EB","HW",2004,10,16,"10cm",0.1944,2004-10-16
"EBHW","EB","HW",2004,10,17,"10cm",0.1926,2004-10-17
"EBHW","EB","HW",2004,10,18,"10cm",0.1906,2004-10-18
"EBHW","EB","HW",2004,10,19,"10cm",0.1893,2004-10-19
"EBHW","EB","HW",2004,10,20,"10cm",0.1887,2004-10-20
"EBHW","EB","HW",2004,10,21,"10cm",0.1883,2004-10-21
"EBHW","EB","HW",2004,10,22,"10cm",0.187,2004-10-22
"EBHW","EB","HW",2004,10,23,"10cm",0.1865,2004-10-23
"EBHW","EB","HW",2004,10,24,"10cm",0.1864,2004-10-24
"EBHW","EB","HW",2004,10,25,"10cm",0.186,2004-10-25
"EBHW","EB","HW",2004,10,26,"10cm",0.1855,2004-10-26
"EBHW","EB","HW",2004,10,27,"10cm",0.1851,2004-10-27
"EBHW","EB","HW",2004,10,28,"10cm",0.1851,2004-10-28
"EBHW","EB","HW",2004,10,29,"10cm",0.1855,2004-10-29
"EBHW","EB","HW",2004,10,30,"10cm",0.1855,2004-10-30
"EBHW","EB","HW",2004,10,31,"10cm",0.1873,2004-10-31
"EBHW","EB","HW",2004,11,1,"10cm",0.1859,2004-11-01
"EBHW","EB","HW",2004,11,2,"10cm",0.1861,2004-11-02
"EBHW","EB","HW",2004,11,3,"10cm",0.1911,2004-11-03
"EBHW","EB","HW",2004,11,4,"10cm",0.1908,2004-11-04
"EBHW","EB","HW",2004,11,5,"10cm",0.1956,2004-11-05
"EBHW","EB","HW",2004,11,6,"10cm",0.1943,2004-11-06
"EBHW","EB","HW",2004,11,12,"10cm",0.1891,2004-11-12
"EBHW","EB","HW",2004,11,13,"10cm",0.1888,2004-11-13
"EBHW","EB","HW",2004,11,14,"10cm",0.1886,2004-11-14
"EBHW","EB","HW",2004,11,15,"10cm",0.1886,2004-11-15
"EBHW","EB","HW",2004,11,16,"10cm",0.1884,2004-11-16
"EBHW","EB","HW",2004,11,17,"10cm",0.1882,2004-11-17
"EBHW","EB","HW",2004,11,18,"10cm",0.1885,2004-11-18
"EBHW","EB","HW",2004,11,19,"10cm",0.1892,2004-11-19
"EBHW","EB","HW",2004,11,20,"10cm",0.1884,2004-11-20
"EBHW","EB","HW",2004,11,21,"10cm",0.1883,2004-11-21
"EBHW","EB","HW",2004,11,22,"10cm",0.1877,2004-11-22
"EBHW","EB","HW",2004,11,23,"10cm",0.1879,2004-11-23
"EBHW","EB","HW",2004,11,24,"10cm",0.1873,2004-11-24
"EBHW","EB","HW",2004,11,25,"10cm",0.1992,2004-11-25
"EBHW","EB","HW",2004,11,26,"10cm",0.2014,2004-11-26
"EBHW","EB","HW",2004,11,27,"10cm",0.1961,2004-11-27
"EBHW","EB","HW",2004,11,28,"10cm",0.1957,2004-11-28
"EBHW","EB","HW",2004,11,29,"10cm",0.2146,2004-11-29
"EBHW","EB","HW",2004,11,30,"10cm",0.2013,2004-11-30
"EBHW","EB","HW",2004,12,1,"10cm",0.2061,2004-12-01
"EBHW","EB","HW",2004,12,2,"10cm",0.2069,2004-12-02
"EBHW","EB","HW",2004,12,3,"10cm",0.2002,2004-12-03
"EBHW","EB","HW",2004,12,4,"10cm",0.1969,2004-12-04
"EBHW","EB","HW",2004,12,5,"10cm",0.195,2004-12-05
"EBHW","EB","HW",2004,12,6,"10cm",0.1858,2004-12-06
"EBHW","EB","HW",2004,12,7,"10cm",0.176,2004-12-07
"EBHW","EB","HW",2004,12,8,"10cm",0.1719,2004-12-08
"EBHW","EB","HW",2004,12,9,"10cm",0.1709,2004-12-09
"EBHW","EB","HW",2004,12,10,"10cm",0.168,2004-12-10
"EBHW","EB","HW",2004,12,11,"10cm",0.1702,2004-12-11
"EBHW","EB","HW",2004,12,12,"10cm",0.1739,2004-12-12
"EBHW","EB","HW",2004,12,13,"10cm",0.1744,2004-12-13
"EBHW","EB","HW",2004,12,14,"10cm",0.1735,2004-12-14
"EBHW","EB","HW",2004,12,15,"10cm",0.1721,2004-12-15
"EBHW","EB","HW",2004,12,16,"10cm",0.1681,2004-12-16
"EBHW","EB","HW",2004,12,17,"10cm",0.1675,2004-12-17
"EBHW","EB","HW",2004,12,18,"10cm",0.1615,2004-12-18
"EBHW","EB","HW",2004,12,19,"10cm",0.1585,2004-12-19
"EBHW","EB","HW",2004,12,20,"10cm",0.1611,2004-12-20
"EBHW","EB","HW",2004,12,21,"10cm",0.1598,2004-12-21
"EBHW","EB","HW",2004,12,22,"10cm",0.157,2004-12-22
"EBHW","EB","HW",2004,12,23,"10cm",0.1604,2004-12-23
"EBHW","EB","HW",2004,12,24,"10cm",0.1786,2004-12-24
"EBHW","EB","HW",2004,12,25,"10cm",0.1751,2004-12-25
"EBHW","EB","HW",2004,12,26,"10cm",0.1577,2004-12-26
"EBHW","EB","HW",2004,12,27,"10cm",0.1458,2004-12-27
"EBHW","EB","HW",2004,12,28,"10cm",0.1439,2004-12-28
"EBHW","EB","HW",2004,12,29,"10cm",0.143,2004-12-29
"EBHW","EB","HW",2004,12,30,"10cm",0.1433,2004-12-30
"EBHW","EB","HW",2004,12,31,"10cm",0.143,2004-12-31
"EBHW","EB","HW",2005,1,1,"10cm",0.1471,2005-01-01
"EBHW","EB","HW",2005,1,2,"10cm",0.1445,2005-01-02
"EBHW","EB","HW",2005,1,3,"10cm",0.1403,2005-01-03
"EBHW","EB","HW",2005,1,4,"10cm",0.1429,2005-01-04
"EBHW","EB","HW",2005,1,5,"10cm",0.1426,2005-01-05
"EBHW","EB","HW",2005,1,6,"10cm",0.135,2005-01-06
"EBHW","EB","HW",2005,1,7,"10cm",0.1321,2005-01-07
"EBHW","EB","HW",2005,1,8,"10cm",0.1332,2005-01-08
"EBHW","EB","HW",2005,1,9,"10cm",0.1344,2005-01-09
"EBHW","EB","HW",2005,1,10,"10cm",0.1348,2005-01-10
"EBHW","EB","HW",2005,1,11,"10cm",0.1358,2005-01-11
"EBHW","EB","HW",2005,1,12,"10cm",0.1351,2005-01-12
"EBHW","EB","HW",2005,1,13,"10cm",0.1353,2005-01-13
"EBHW","EB","HW",2005,1,14,"10cm",0.1454,2005-01-14
"EBHW","EB","HW",2005,1,15,"10cm",0.1469,2005-01-15
"EBHW","EB","HW",2005,1,16,"10cm",0.134,2005-01-16
"EBHW","EB","HW",2005,1,17,"10cm",0.1267,2005-01-17
"EBHW","EB","HW",2005,1,18,"10cm",0.1253,2005-01-18
"EBHW","EB","HW",2005,1,19,"10cm",0.1225,2005-01-19
"EBHW","EB","HW",2005,1,20,"10cm",0.1226,2005-01-20
"EBHW","EB","HW",2005,1,21,"10cm",0.1249,2005-01-21
"EBHW","EB","HW",2005,1,22,"10cm",0.1253,2005-01-22
"EBHW","EB","HW",2005,1,23,"10cm",0.1251,2005-01-23
"EBHW","EB","HW",2005,1,24,"10cm",0.1249,2005-01-24
"EBHW","EB","HW",2005,1,25,"10cm",0.125,2005-01-25
"EBHW","EB","HW",2005,1,26,"10cm",0.1249,2005-01-26
"EBHW","EB","HW",2005,1,27,"10cm",0.1245,2005-01-27
"EBHW","EB","HW",2005,1,28,"10cm",0.1237,2005-01-28
"EBHW","EB","HW",2005,1,29,"10cm",0.1228,2005-01-29
"EBHW","EB","HW",2005,1,30,"10cm",0.123,2005-01-30
"EBHW","EB","HW",2005,1,31,"10cm",0.1235,2005-01-31
"EBHW","EB","HW",2005,2,1,"10cm",0.123,2005-02-01
"EBHW","EB","HW",2005,2,2,"10cm",0.123,2005-02-02
"EBHW","EB","HW",2005,2,3,"10cm",0.1235,2005-02-03
"EBHW","EB","HW",2005,2,4,"10cm",0.1242,2005-02-04
"EBHW","EB","HW",2005,2,5,"10cm",0.1254,2005-02-05
"EBHW","EB","HW",2005,2,6,"10cm",0.1265,2005-02-06
"EBHW","EB","HW",2005,2,7,"10cm",0.1271,2005-02-07
"EBHW","EB","HW",2005,2,8,"10cm",0.1284,2005-02-08
"EBHW","EB","HW",2005,2,9,"10cm",0.1305,2005-02-09
"EBHW","EB","HW",2005,2,10,"10cm",0.1332,2005-02-10
"EBHW","EB","HW",2005,2,11,"10cm",0.1358,2005-02-11
"EBHW","EB","HW",2005,2,12,"10cm",0.1376,2005-02-12
"EBHW","EB","HW",2005,2,13,"10cm",0.1392,2005-02-13
"EBHW","EB","HW",2005,2,14,"10cm",0.1404,2005-02-14
"EBHW","EB","HW",2005,2,15,"10cm",0.1424,2005-02-15
"EBHW","EB","HW",2005,2,16,"10cm",0.1454,2005-02-16
"EBHW","EB","HW",2005,2,17,"10cm",0.1498,2005-02-17
"EBHW","EB","HW",2005,2,18,"10cm",0.1504,2005-02-18
"EBHW","EB","HW",2005,2,19,"10cm",0.1497,2005-02-19
"EBHW","EB","HW",2005,2,20,"10cm",0.1486,2005-02-20
"EBHW","EB","HW",2005,2,21,"10cm",0.1444,2005-02-21
"EBHW","EB","HW",2005,2,22,"10cm",0.1414,2005-02-22
"EBHW","EB","HW",2005,2,23,"10cm",0.1417,2005-02-23
"EBHW","EB","HW",2005,2,24,"10cm",0.1425,2005-02-24
"EBHW","EB","HW",2005,2,25,"10cm",0.1428,2005-02-25
"EBHW","EB","HW",2005,2,26,"10cm",0.1426,2005-02-26
"EBHW","EB","HW",2005,2,27,"10cm",0.1423,2005-02-27
"EBHW","EB","HW",2005,2,28,"10cm",0.1418,2005-02-28
"EBHW","EB","HW",2005,3,1,"10cm",0.1419,2005-03-01
"EBHW","EB","HW",2005,3,2,"10cm",0.1424,2005-03-02
"EBHW","EB","HW",2005,3,3,"10cm",0.1429,2005-03-03
"EBHW","EB","HW",2005,3,4,"10cm",0.1433,2005-03-04
"EBHW","EB","HW",2005,3,5,"10cm",0.1431,2005-03-05
"EBHW","EB","HW",2005,3,6,"10cm",0.1431,2005-03-06
"EBHW","EB","HW",2005,3,7,"10cm",0.1434,2005-03-07
"EBHW","EB","HW",2005,3,8,"10cm",0.1453,2005-03-08
"EBHW","EB","HW",2005,3,9,"10cm",0.1632,2005-03-09
"EBHW","EB","HW",2005,3,10,"10cm",0.1583,2005-03-10
"EBHW","EB","HW",2005,3,11,"10cm",0.1566,2005-03-11
"EBHW","EB","HW",2005,3,12,"10cm",0.1561,2005-03-12
"EBHW","EB","HW",2005,3,13,"10cm",0.156,2005-03-13
"EBHW","EB","HW",2005,3,14,"10cm",0.156,2005-03-14
"EBHW","EB","HW",2005,3,15,"10cm",0.1557,2005-03-15
"EBHW","EB","HW",2005,3,16,"10cm",0.1559,2005-03-16
"EBHW","EB","HW",2005,3,17,"10cm",0.1561,2005-03-17
"EBHW","EB","HW",2005,3,18,"10cm",0.1566,2005-03-18
"EBHW","EB","HW",2005,3,19,"10cm",0.1575,2005-03-19
"EBHW","EB","HW",2005,3,20,"10cm",0.1585,2005-03-20
"EBHW","EB","HW",2005,3,21,"10cm",0.1602,2005-03-21
"EBHW","EB","HW",2005,3,22,"10cm",0.1622,2005-03-22
"EBHW","EB","HW",2005,3,23,"10cm",0.1643,2005-03-23
"EBHW","EB","HW",2005,3,24,"10cm",0.1662,2005-03-24
"EBHW","EB","HW",2005,3,25,"10cm",0.1668,2005-03-25
"EBHW","EB","HW",2005,3,26,"10cm",0.1674,2005-03-26
"EBHW","EB","HW",2005,3,27,"10cm",0.1684,2005-03-27
"EBHW","EB","HW",2005,3,28,"10cm",0.1706,2005-03-28
"EBHW","EB","HW",2005,3,29,"10cm",0.1914,2005-03-29
"EBHW","EB","HW",2005,3,30,"10cm",0.1848,2005-03-30
"EBHW","EB","HW",2005,3,31,"10cm",0.1849,2005-03-31
"EBHW","EB","HW",2005,4,1,"10cm",0.1847,2005-04-01
"EBHW","EB","HW",2005,4,2,"10cm",0.184,2005-04-02
"EBHW","EB","HW",2005,4,3,"10cm",0.2022,2005-04-03
"EBHW","EB","HW",2005,4,4,"10cm",0.1962,2005-04-04
"EBHW","EB","HW",2005,4,5,"10cm",0.1917,2005-04-05
"EBHW","EB","HW",2005,4,6,"10cm",0.1907,2005-04-06
"EBHW","EB","HW",2005,4,7,"10cm",0.1889,2005-04-07
"EBHW","EB","HW",2005,4,8,"10cm",0.1866,2005-04-08
"EBHW","EB","HW",2005,4,9,"10cm",0.1812,2005-04-09
"EBHW","EB","HW",2005,4,10,"10cm",0.1774,2005-04-10
"EBHW","EB","HW",2005,4,11,"10cm",0.1754,2005-04-11
"EBHW","EB","HW",2005,4,12,"10cm",0.1746,2005-04-12
"EBHW","EB","HW",2005,4,13,"10cm",0.1752,2005-04-13
"EBHW","EB","HW",2005,4,14,"10cm",0.1735,2005-04-14
"EBHW","EB","HW",2005,4,15,"10cm",0.1718,2005-04-15
"EBHW","EB","HW",2005,4,16,"10cm",0.1701,2005-04-16
"EBHW","EB","HW",2005,4,17,"10cm",0.1684,2005-04-17
"EBHW","EB","HW",2005,4,18,"10cm",0.1672,2005-04-18
"EBHW","EB","HW",2005,4,19,"10cm",0.1664,2005-04-19
"EBHW","EB","HW",2005,4,20,"10cm",0.1651,2005-04-20
"EBHW","EB","HW",2005,4,21,"10cm",0.17,2005-04-21
"EBHW","EB","HW",2005,4,22,"10cm",0.1687,2005-04-22
"EBHW","EB","HW",2005,4,23,"10cm",0.1692,2005-04-23
"EBHW","EB","HW",2005,4,24,"10cm",0.1714,2005-04-24
"EBHW","EB","HW",2005,4,25,"10cm",0.2006,2005-04-25
"EBHW","EB","HW",2005,4,26,"10cm",0.1812,2005-04-26
"EBHW","EB","HW",2005,4,27,"10cm",0.1758,2005-04-27
"EBHW","EB","HW",2005,4,28,"10cm",0.1949,2005-04-28
"EBHW","EB","HW",2005,4,29,"10cm",0.187,2005-04-29
"EBHW","EB","HW",2005,4,30,"10cm",0.1816,2005-04-30
"EBHW","EB","HW",2005,5,1,"10cm",0.1883,2005-05-01
"EBHW","EB","HW",2005,5,2,"10cm",0.184,2005-05-02
"EBHW","EB","HW",2005,5,3,"10cm",0.1813,2005-05-03
"EBHW","EB","HW",2005,5,4,"10cm",0.1792,2005-05-04
"EBHW","EB","HW",2005,5,5,"10cm",0.177,2005-05-05
"EBHW","EB","HW",2005,5,6,"10cm",0.1757,2005-05-06
"EBHW","EB","HW",2005,5,7,"10cm",0.1793,2005-05-07
"EBHW","EB","HW",2005,5,8,"10cm",0.1893,2005-05-08
"EBHW","EB","HW",2005,5,9,"10cm",0.1847,2005-05-09
"EBHW","EB","HW",2005,5,10,"10cm",0.1798,2005-05-10
"EBHW","EB","HW",2005,5,11,"10cm",0.1774,2005-05-11
"EBHW","EB","HW",2005,5,12,"10cm",0.1765,2005-05-12
"EBHW","EB","HW",2005,5,13,"10cm",0.1769,2005-05-13
"EBHW","EB","HW",2005,5,14,"10cm",0.1758,2005-05-14
"EBHW","EB","HW",2005,5,15,"10cm",0.1772,2005-05-15
"EBHW","EB","HW",2005,5,16,"10cm",0.1804,2005-05-16
"EBHW","EB","HW",2005,5,17,"10cm",0.1783,2005-05-17
"EBHW","EB","HW",2005,5,18,"10cm",0.1767,2005-05-18
"EBHW","EB","HW",2005,5,19,"10cm",0.1782,2005-05-19
"EBHW","EB","HW",2005,5,20,"10cm",0.1769,2005-05-20
"EBHW","EB","HW",2005,5,21,"10cm",0.176,2005-05-21
"EBHW","EB","HW",2005,5,22,"10cm",0.1797,2005-05-22
"EBHW","EB","HW",2005,5,23,"10cm",0.1871,2005-05-23
"EBHW","EB","HW",2005,5,24,"10cm",0.1866,2005-05-24
"EBHW","EB","HW",2005,5,25,"10cm",0.1826,2005-05-25
"EBHW","EB","HW",2005,5,26,"10cm",0.198,2005-05-26
"EBHW","EB","HW",2005,5,27,"10cm",0.1925,2005-05-27
"EBHW","EB","HW",2005,5,28,"10cm",0.1851,2005-05-28
"EBHW","EB","HW",2005,5,29,"10cm",0.1817,2005-05-29
"EBHW","EB","HW",2005,5,30,"10cm",0.1815,2005-05-30
"EBHW","EB","HW",2005,5,31,"10cm",0.1812,2005-05-31
"EBHW","EB","HW",2005,6,1,"10cm",0.1793,2005-06-01
"EBHW","EB","HW",2005,6,2,"10cm",0.1771,2005-06-02
"EBHW","EB","HW",2005,6,3,"10cm",0.175,2005-06-03
"EBHW","EB","HW",2005,6,4,"10cm",0.1731,2005-06-04
"EBHW","EB","HW",2005,6,5,"10cm",0.1719,2005-06-05
"EBHW","EB","HW",2005,6,6,"10cm",0.1747,2005-06-06
"EBHW","EB","HW",2005,6,7,"10cm",0.1773,2005-06-07
"EBHW","EB","HW",2005,6,8,"10cm",0.1728,2005-06-08
"EBHW","EB","HW",2005,6,9,"10cm",0.1714,2005-06-09
"EBHW","EB","HW",2005,6,10,"10cm",0.1701,2005-06-10
"EBHW","EB","HW",2005,6,11,"10cm",0.1689,2005-06-11
"EBHW","EB","HW",2005,6,12,"10cm",0.1682,2005-06-12
"EBHW","EB","HW",2005,6,13,"10cm",0.1665,2005-06-13
"EBHW","EB","HW",2005,6,14,"10cm",0.1687,2005-06-14
"EBHW","EB","HW",2005,6,15,"10cm",0.1771,2005-06-15
"EBHW","EB","HW",2005,6,16,"10cm",0.1769,2005-06-16
"EBHW","EB","HW",2005,6,17,"10cm",0.1816,2005-06-17
"EBHW","EB","HW",2005,6,18,"10cm",0.1832,2005-06-18
"EBHW","EB","HW",2005,6,19,"10cm",0.1796,2005-06-19
"EBHW","EB","HW",2005,6,20,"10cm",0.1752,2005-06-20
"EBHW","EB","HW",2005,6,21,"10cm",0.1722,2005-06-21
"EBHW","EB","HW",2005,6,22,"10cm",0.1728,2005-06-22
"EBHW","EB","HW",2005,6,23,"10cm",0.172,2005-06-23
"EBHW","EB","HW",2005,6,24,"10cm",0.1701,2005-06-24
"EBHW","EB","HW",2005,6,25,"10cm",0.1679,2005-06-25
"EBHW","EB","HW",2005,6,26,"10cm",0.1659,2005-06-26
"EBHW","EB","HW",2005,6,27,"10cm",0.1655,2005-06-27
"EBHW","EB","HW",2005,6,28,"10cm",0.1659,2005-06-28
"EBHW","EB","HW",2005,6,29,"10cm",0.1645,2005-06-29
"EBHW","EB","HW",2005,6,30,"10cm",0.1656,2005-06-30
"EBHW","EB","HW",2005,7,1,"10cm",0.1666,2005-07-01
"EBHW","EB","HW",2005,7,2,"10cm",0.167,2005-07-02
"EBHW","EB","HW",2005,7,3,"10cm",0.1648,2005-07-03
"EBHW","EB","HW",2005,7,4,"10cm",0.163,2005-07-04
"EBHW","EB","HW",2005,7,5,"10cm",0.1618,2005-07-05
"EBHW","EB","HW",2005,7,6,"10cm",0.1612,2005-07-06
"EBHW","EB","HW",2005,7,7,"10cm",0.1614,2005-07-07
"EBHW","EB","HW",2005,7,8,"10cm",0.1601,2005-07-08
"EBHW","EB","HW",2005,7,9,"10cm",0.1666,2005-07-09
"EBHW","EB","HW",2005,7,10,"10cm",0.1686,2005-07-10
"EBHW","EB","HW",2005,7,11,"10cm",0.1656,2005-07-11
"EBHW","EB","HW",2005,7,12,"10cm",0.1686,2005-07-12
"EBHW","EB","HW",2005,7,13,"10cm",0.1723,2005-07-13
"EBHW","EB","HW",2005,7,14,"10cm",0.1715,2005-07-14
"EBHW","EB","HW",2005,7,15,"10cm",0.1749,2005-07-15
"EBHW","EB","HW",2005,7,16,"10cm",0.1704,2005-07-16
"EBHW","EB","HW",2005,7,17,"10cm",0.1677,2005-07-17
"EBHW","EB","HW",2005,7,18,"10cm",0.1667,2005-07-18
"EBHW","EB","HW",2005,7,19,"10cm",0.166,2005-07-19
"EBHW","EB","HW",2005,7,20,"10cm",0.1644,2005-07-20
"EBHW","EB","HW",2005,7,21,"10cm",0.1628,2005-07-21
"EBHW","EB","HW",2005,7,22,"10cm",0.1609,2005-07-22
"EBHW","EB","HW",2005,7,23,"10cm",0.1598,2005-07-23
"EBHW","EB","HW",2005,7,24,"10cm",0.1589,2005-07-24
"EBHW","EB","HW",2005,7,25,"10cm",0.1647,2005-07-25
"EBHW","EB","HW",2005,7,26,"10cm",0.1635,2005-07-26
"EBHW","EB","HW",2005,7,27,"10cm",0.1619,2005-07-27
"EBHW","EB","HW",2005,7,28,"10cm",0.1771,2005-07-28
"EBHW","EB","HW",2005,7,29,"10cm",0.1669,2005-07-29
"EBHW","EB","HW",2005,7,30,"10cm",0.163,2005-07-30
"EBHW","EB","HW",2005,7,31,"10cm",0.1606,2005-07-31
"EBHW","EB","HW",2005,8,1,"10cm",0.1707,2005-08-01
"EBHW","EB","HW",2005,8,2,"10cm",0.1825,2005-08-02
"EBHW","EB","HW",2005,8,3,"10cm",0.1771,2005-08-03
"EBHW","EB","HW",2005,8,4,"10cm",0.1727,2005-08-04
"EBHW","EB","HW",2005,8,5,"10cm",0.1703,2005-08-05
"EBHW","EB","HW",2005,8,6,"10cm",0.1683,2005-08-06
