Compartment,Datetime,Depth,Moisture_m3_m3,Temp_C,Remove
WBHW,5-31-2008 21:00,vertical,0.1747,,
WBHW,5-31-2008 3:00,25cm,0.11914,,
WBHW,5-31-2008 3:00,10cm,0.1238,8.63,
WBHW,5-31-2008 3:00,vertical,0.15095,,
WBHW,5-31-2008 6:00,25cm,0.11914,,
WBHW,5-31-2008 6:00,10cm,0.1238,8.63,
WBHW,5-31-2008 6:00,vertical,0.15095,,
WBHW,5-31-2008 9:00,25cm,0.11914,,
WBHW,5-31-2008 9:00,10cm,0.1238,8.63,
WBHW,5-31-2008 9:00,vertical,0.15095,,
WBHW,5-31-2009 0:00,25cm,0.12847,,
WBHW,5-31-2009 0:00,10cm,0.1518,8.23,
WBHW,5-31-2009 0:00,vertical,0.1764,,
WBHW,5-31-2009 12:00,25cm,0.12677,,
WBHW,5-31-2009 12:00,10cm,0.14756,8.23,
WBHW,5-31-2009 12:00,vertical,0.17131,,
WBHW,5-31-2009 15:00,25cm,0.12635,,
WBHW,5-31-2009 15:00,10cm,0.14713,8.23,
WBHW,5-31-2009 15:00,vertical,0.17046,,
WBHW,5-31-2009 18:00,25cm,0.12635,,
WBHW,5-31-2009 18:00,10cm,0.14671,8.63,
WBHW,5-31-2009 18:00,vertical,0.17046,,
WBHW,5-31-2009 21:00,25cm,0.12592,,
WBHW,5-31-2009 21:00,10cm,0.14416,8.63,
WBHW,5-31-2009 21:00,vertical,0.16961,,
WBHW,5-31-2009 3:00,25cm,0.12847,,
WBHW,5-31-2009 3:00,10cm,0.15095,8.23,
WBHW,5-31-2009 3:00,vertical,0.17555,,
WBHW,5-31-2009 6:00,25cm,0.12804,,
WBHW,5-31-2009 6:00,10cm,0.1501,8.23,
WBHW,5-31-2009 6:00,vertical,0.1747,,
WBHW,5-31-2009 9:00,25cm,0.12762,,
WBHW,5-31-2009 9:00,10cm,0.14883,8.23,
WBHW,5-31-2009 9:00,vertical,0.17301,,
WBHW,5-31-2010 0:00,25cm,0.11235,,
WBHW,5-31-2010 0:00,10cm,0.12889,10.21,
WBHW,5-31-2010 0:00,vertical,0.14671,,
WBHW,5-31-2010 12:00,25cm,0.11192,,
WBHW,5-31-2010 12:00,10cm,0.1272,10.21,
WBHW,5-31-2010 12:00,vertical,0.14416,,
WBHW,5-31-2010 15:00,25cm,0.1115,,
WBHW,5-31-2010 15:00,10cm,0.1272,10.21,
WBHW,5-31-2010 15:00,vertical,0.14416,,
WBHW,5-31-2010 18:00,25cm,0.11108,,
WBHW,5-31-2010 18:00,10cm,0.1272,10.21,
WBHW,5-31-2010 18:00,vertical,0.14416,,
WBHW,5-31-2010 21:00,25cm,0.1115,,
WBHW,5-31-2010 21:00,10cm,0.1272,10.21,
WBHW,5-31-2010 21:00,vertical,0.14416,,
WBHW,5-31-2010 3:00,25cm,0.11235,,
WBHW,5-31-2010 3:00,10cm,0.12889,10.21,
WBHW,5-31-2010 3:00,vertical,0.14628,,
WBHW,5-31-2010 6:00,25cm,0.11235,,
WBHW,5-31-2010 6:00,10cm,0.12889,10.21,
WBHW,5-31-2010 6:00,vertical,0.14671,,
WBHW,5-31-2010 9:00,25cm,0.11192,,
WBHW,5-31-2010 9:00,10cm,0.12889,10.21,
WBHW,5-31-2010 9:00,vertical,0.14671,,
WBHW,6-13-05 0:00,25cm,0.07502,,
WBHW,6-13-05 0:00,10cm,0.1132,14.09,
WBHW,6-13-05 12:00,25cm,0.07332,,
WBHW,6-13-05 12:00,10cm,0.1115,14.09,
WBHW,6-13-05 15:00,25cm,0.07332,,
WBHW,6-13-05 15:00,10cm,0.11235,14.47,
WBHW,6-13-05 18:00,25cm,0.07247,,
WBHW,6-13-05 18:00,10cm,0.11235,14.85,
WBHW,6-13-05 21:00,25cm,0.07163,,
WBHW,6-13-05 21:00,10cm,0.1115,14.85,
WBHW,6-13-05 3:00,25cm,0.07332,,
WBHW,6-13-05 3:00,10cm,0.11235,14.09,
WBHW,6-13-05 6:00,25cm,0.07375,,
WBHW,6-13-05 6:00,10cm,0.11235,14.09,
WBHW,6-13-05 9:00,25cm,0.07417,,
WBHW,6-13-05 9:00,10cm,0.11235,14.09,
WBHW,6-13-2006 0:00,25cm,0.10895,,
WBHW,6-13-2006 0:00,10cm,0.15095,10.99,
WBHW,6-13-2006 0:00,vertical,0.17683,,
WBHW,6-13-2006 12:00,25cm,0.10386,,
WBHW,6-13-2006 12:00,10cm,0.14331,11.38,
WBHW,6-13-2006 12:00,vertical,0.17174,,
WBHW,6-13-2006 15:00,25cm,0.10174,,
WBHW,6-13-2006 15:00,10cm,0.14162,11.38,
WBHW,6-13-2006 15:00,vertical,0.17174,,
WBHW,6-13-2006 18:00,25cm,0.10132,,
WBHW,6-13-2006 18:00,10cm,0.14035,11.77,
WBHW,6-13-2006 18:00,vertical,0.17174,,
WBHW,6-13-2006 21:00,25cm,0.10047,,
WBHW,6-13-2006 21:00,10cm,0.13992,12.16,
WBHW,6-13-2006 21:00,vertical,0.16919,,
WBHW,6-13-2006 3:00,25cm,0.10811,,
WBHW,6-13-2006 3:00,10cm,0.14925,10.99,
WBHW,6-13-2006 3:00,vertical,0.17555,,
WBHW,6-13-2006 6:00,25cm,0.10683,,
WBHW,6-13-2006 6:00,10cm,0.14756,10.99,
WBHW,6-13-2006 6:00,vertical,0.17513,,
WBHW,6-13-2006 9:00,25cm,0.10556,,
WBHW,6-13-2006 9:00,10cm,0.14416,10.99,
WBHW,6-13-2006 9:00,vertical,0.17343,,
WBHW,6-13-2007 0:00,25cm,,,
WBHW,6-13-2007 0:00,10cm,,,
WBHW,6-13-2007 12:00,25cm,,,
WBHW,6-13-2007 12:00,10cm,,,
WBHW,6-13-2007 15:00,25cm,,,
WBHW,6-13-2007 15:00,10cm,,,
WBHW,6-13-2007 18:00,25cm,,,
WBHW,6-13-2007 18:00,10cm,,,
WBHW,6-13-2007 21:00,25cm,,,
WBHW,6-13-2007 21:00,10cm,,,
WBHW,6-13-2007 3:00,25cm,,,
WBHW,6-13-2007 3:00,10cm,,,
WBHW,6-13-2007 6:00,25cm,,,
WBHW,6-13-2007 6:00,10cm,,,
WBHW,6-13-2007 9:00,25cm,,,
WBHW,6-13-2007 9:00,10cm,,,
WBHW,6-13-2008 0:00,25cm,0.11871,,
WBHW,6-13-2008 0:00,10cm,0.1238,11.38,
WBHW,6-13-2008 0:00,vertical,0.1501,,
WBHW,6-13-2008 12:00,25cm,0.11829,,
WBHW,6-13-2008 12:00,10cm,0.12295,10.99,
WBHW,6-13-2008 12:00,vertical,0.1501,,
WBHW,6-13-2008 15:00,25cm,0.11786,,
WBHW,6-13-2008 15:00,10cm,0.12253,10.99,
WBHW,6-13-2008 15:00,vertical,0.14925,,
WBHW,6-13-2008 18:00,25cm,0.11744,,
WBHW,6-13-2008 18:00,10cm,0.1221,10.99,
WBHW,6-13-2008 18:00,vertical,0.14883,,
WBHW,6-13-2008 21:00,25cm,0.11786,,
WBHW,6-13-2008 21:00,10cm,0.1221,11.38,
WBHW,6-13-2008 21:00,vertical,0.1484,,
WBHW,6-13-2008 3:00,25cm,0.11871,,
WBHW,6-13-2008 3:00,10cm,0.1238,11.38,
WBHW,6-13-2008 3:00,vertical,0.15095,,
WBHW,6-13-2008 6:00,25cm,0.11871,,
WBHW,6-13-2008 6:00,10cm,0.1238,11.38,
WBHW,6-13-2008 6:00,vertical,0.1501,,
WBHW,6-13-2008 9:00,25cm,0.11829,,
WBHW,6-13-2008 9:00,10cm,0.12295,10.99,
WBHW,6-13-2008 9:00,vertical,0.14968,,
WBHW,6-13-2009 0:00,25cm,0.13441,,
WBHW,6-13-2009 0:00,10cm,0.15943,9.82,
WBHW,6-13-2009 0:00,vertical,0.18276,,
WBHW,6-13-2009 12:00,25cm,0.13144,,
WBHW,6-13-2009 12:00,10cm,0.15434,9.82,
WBHW,6-13-2009 12:00,vertical,0.1764,,
WBHW,6-13-2009 15:00,25cm,0.13059,,
WBHW,6-13-2009 15:00,10cm,0.15265,9.82,
WBHW,6-13-2009 15:00,vertical,0.1747,,
WBHW,6-13-2009 18:00,25cm,0.13016,,
WBHW,6-13-2009 18:00,10cm,0.15095,10.21,
WBHW,6-13-2009 18:00,vertical,0.17301,,
WBHW,6-13-2009 21:00,25cm,0.12974,,
WBHW,6-13-2009 21:00,10cm,0.15095,10.21,
WBHW,6-13-2009 21:00,vertical,0.17301,,
WBHW,6-13-2009 3:00,25cm,0.13356,,
WBHW,6-13-2009 3:00,10cm,0.15774,9.82,
WBHW,6-13-2009 3:00,vertical,0.1798,,
WBHW,6-13-2009 6:00,25cm,0.13313,,
WBHW,6-13-2009 6:00,10cm,0.15604,9.82,
WBHW,6-13-2009 6:00,vertical,0.1781,,
WBHW,6-13-2009 9:00,25cm,0.13229,,
WBHW,6-13-2009 9:00,10cm,0.15604,9.82,
WBHW,6-13-2009 9:00,vertical,0.1781,,
WBHW,6-13-2010 0:00,25cm,0.11786,,
WBHW,6-13-2010 0:00,10cm,0.13695,10.6,
WBHW,6-13-2010 0:00,vertical,0.1484,,
WBHW,6-13-2010 12:00,25cm,0.11701,,
WBHW,6-13-2010 12:00,10cm,0.13568,10.99,
WBHW,6-13-2010 12:00,vertical,0.14713,,
WBHW,6-13-2010 15:00,25cm,0.11701,,
WBHW,6-13-2010 15:00,10cm,0.13398,10.99,
WBHW,6-13-2010 15:00,vertical,0.14671,,
WBHW,6-13-2010 18:00,25cm,0.11701,,
WBHW,6-13-2010 18:00,10cm,0.13398,10.99,
WBHW,6-13-2010 18:00,vertical,0.14586,,
WBHW,6-13-2010 21:00,25cm,0.11659,,
WBHW,6-13-2010 21:00,10cm,0.13398,10.99,
WBHW,6-13-2010 21:00,vertical,0.14628,,
WBHW,6-13-2010 3:00,25cm,0.11829,,
WBHW,6-13-2010 3:00,10cm,0.13738,10.99,
WBHW,6-13-2010 3:00,vertical,0.1484,,
WBHW,6-13-2010 6:00,25cm,0.11829,,
WBHW,6-13-2010 6:00,10cm,0.13738,10.99,
WBHW,6-13-2010 6:00,vertical,0.1484,,
WBHW,6-13-2010 9:00,25cm,0.11786,,
WBHW,6-13-2010 9:00,10cm,0.13568,10.99,
WBHW,6-13-2010 9:00,vertical,0.14756,,
WBHW,6-14-05 0:00,25cm,0.07163,,
WBHW,6-14-05 0:00,10cm,0.11108,14.85,
WBHW,6-14-05 12:00,25cm,0.06993,,
WBHW,6-14-05 12:00,10cm,0.11065,14.09,
WBHW,6-14-05 15:00,25cm,0.06993,,
WBHW,6-14-05 15:00,10cm,0.11065,13.7,
WBHW,6-14-05 18:00,25cm,0.07078,,
WBHW,6-14-05 18:00,10cm,0.11065,13.32,
WBHW,6-14-05 21:00,25cm,0.07332,,
WBHW,6-14-05 21:00,10cm,0.11065,12.93,
WBHW,6-14-05 3:00,25cm,0.07163,,
WBHW,6-14-05 3:00,10cm,0.1115,14.85,
WBHW,6-14-05 6:00,25cm,0.07078,,
WBHW,6-14-05 6:00,10cm,0.1115,14.85,
WBHW,6-14-05 9:00,25cm,0.07078,,
WBHW,6-14-05 9:00,10cm,0.11065,14.47,
WBHW,6-14-2006 0:00,25cm,0.09962,,
WBHW,6-14-2006 0:00,10cm,0.13738,12.16,
WBHW,6-14-2006 0:00,vertical,0.16834,,
WBHW,6-14-2006 12:00,25cm,0.10938,,
WBHW,6-14-2006 12:00,10cm,0.1535,12.16,
WBHW,6-14-2006 12:00,vertical,0.17513,,
WBHW,6-14-2006 15:00,25cm,0.16495,,
WBHW,6-14-2006 15:00,vertical,0.19379,,
WBHW,6-14-2006 15:00,10cm,0.3342,12.16,
WBHW,6-14-2006 18:00,25cm,0.16749,,
WBHW,6-14-2006 18:00,vertical,0.22264,,
WBHW,6-14-2006 18:00,10cm,0.3342,12.16,
WBHW,6-14-2006 21:00,25cm,0.16028,,
WBHW,6-14-2006 21:00,vertical,0.20737,,
WBHW,6-14-2006 21:00,10cm,0.3342,11.77,
WBHW,6-14-2006 3:00,25cm,0.0992,,
WBHW,6-14-2006 3:00,10cm,0.13738,12.16,
WBHW,6-14-2006 3:00,vertical,0.16834,,
WBHW,6-14-2006 6:00,25cm,0.0992,,
WBHW,6-14-2006 6:00,10cm,0.13738,11.77,
WBHW,6-14-2006 6:00,vertical,0.16834,,
WBHW,6-14-2006 9:00,25cm,0.1132,,
WBHW,6-14-2006 9:00,10cm,0.15095,11.77,
WBHW,6-14-2006 9:00,vertical,0.17513,,
WBHW,6-14-2007 0:00,25cm,,,
WBHW,6-14-2007 0:00,10cm,,,
WBHW,6-14-2007 12:00,25cm,,,
WBHW,6-14-2007 12:00,10cm,,,
WBHW,6-14-2007 15:00,25cm,,,
WBHW,6-14-2007 15:00,10cm,,,
WBHW,6-14-2007 18:00,25cm,,,
WBHW,6-14-2007 18:00,10cm,,,
WBHW,6-14-2007 21:00,25cm,,,
WBHW,6-14-2007 21:00,10cm,,,
WBHW,6-14-2007 3:00,25cm,,,
WBHW,6-14-2007 3:00,10cm,,,
WBHW,6-14-2007 6:00,25cm,,,
WBHW,6-14-2007 6:00,10cm,,,
WBHW,6-14-2007 9:00,25cm,,,
WBHW,6-14-2007 9:00,10cm,,,
WBHW,6-14-2008 0:00,25cm,0.11786,,
WBHW,6-14-2008 0:00,10cm,0.12295,11.38,
WBHW,6-14-2008 0:00,vertical,0.14883,,
WBHW,6-14-2008 12:00,25cm,0.11701,,
WBHW,6-14-2008 12:00,10cm,0.12168,10.99,
WBHW,6-14-2008 12:00,vertical,0.14756,,
WBHW,6-14-2008 15:00,25cm,0.11659,,
WBHW,6-14-2008 15:00,10cm,0.12041,10.99,
WBHW,6-14-2008 15:00,vertical,0.14756,,
WBHW,6-14-2008 18:00,25cm,0.11659,,
WBHW,6-14-2008 18:00,10cm,0.12041,10.99,
WBHW,6-14-2008 18:00,vertical,0.14713,,
WBHW,6-14-2008 21:00,25cm,0.11659,,
WBHW,6-14-2008 21:00,10cm,0.12041,11.38,
WBHW,6-14-2008 21:00,vertical,0.14671,,
WBHW,6-14-2008 3:00,25cm,0.11786,,
WBHW,6-14-2008 3:00,10cm,0.12295,11.38,
WBHW,6-14-2008 3:00,vertical,0.1484,,
WBHW,6-14-2008 6:00,25cm,0.11786,,
WBHW,6-14-2008 6:00,10cm,0.12295,11.38,
WBHW,6-14-2008 6:00,vertical,0.1484,,
WBHW,6-14-2008 9:00,25cm,0.11744,,
WBHW,6-14-2008 9:00,10cm,0.1221,10.99,
WBHW,6-14-2008 9:00,vertical,0.14756,,
WBHW,6-14-2009 0:00,25cm,0.12932,,
WBHW,6-14-2009 0:00,10cm,0.15053,10.21,
WBHW,6-14-2009 0:00,vertical,0.17301,,
WBHW,6-14-2009 12:00,25cm,0.12804,,
WBHW,6-14-2009 12:00,10cm,0.1484,10.21,
WBHW,6-14-2009 12:00,vertical,0.17046,,
WBHW,6-14-2009 15:00,25cm,0.12804,,
WBHW,6-14-2009 15:00,10cm,0.14756,10.21,
WBHW,6-14-2009 15:00,vertical,0.16961,,
WBHW,6-14-2009 18:00,25cm,0.1272,,
WBHW,6-14-2009 18:00,10cm,0.14756,10.21,
WBHW,6-14-2009 18:00,vertical,0.16961,,
WBHW,6-14-2009 21:00,25cm,0.1272,,
WBHW,6-14-2009 21:00,10cm,0.14713,10.21,
WBHW,6-14-2009 21:00,vertical,0.16877,,
WBHW,6-14-2009 3:00,25cm,0.12889,,
WBHW,6-14-2009 3:00,10cm,0.1501,10.21,
WBHW,6-14-2009 3:00,vertical,0.17131,,
WBHW,6-14-2009 6:00,25cm,0.12889,,
WBHW,6-14-2009 6:00,10cm,0.14968,10.21,
WBHW,6-14-2009 6:00,vertical,0.17131,,
WBHW,6-14-2009 9:00,25cm,0.12847,,
WBHW,6-14-2009 9:00,10cm,0.14925,10.21,
WBHW,6-14-2009 9:00,vertical,0.17131,,
WBHW,6-14-2010 0:00,25cm,0.11701,,
WBHW,6-14-2010 0:00,10cm,0.13398,11.38,
WBHW,6-14-2010 0:00,vertical,0.14628,,
WBHW,6-14-2010 12:00,25cm,0.11659,,
WBHW,6-14-2010 12:00,10cm,0.13398,10.99,
WBHW,6-14-2010 12:00,vertical,0.14586,,
WBHW,6-14-2010 15:00,25cm,0.11617,,
WBHW,6-14-2010 15:00,10cm,0.13398,10.99,
WBHW,6-14-2010 15:00,vertical,0.14544,,
WBHW,6-14-2010 18:00,25cm,0.11617,,
WBHW,6-14-2010 18:00,10cm,0.13398,11.38,
WBHW,6-14-2010 18:00,vertical,0.14416,,
WBHW,6-14-2010 21:00,25cm,0.11617,,
WBHW,6-14-2010 21:00,10cm,0.13398,11.38,
WBHW,6-14-2010 21:00,vertical,0.14586,,
WBHW,6-14-2010 3:00,25cm,0.11701,,
WBHW,6-14-2010 3:00,10cm,0.13568,10.99,
WBHW,6-14-2010 3:00,vertical,0.14671,,
WBHW,6-14-2010 6:00,25cm,0.11659,,
WBHW,6-14-2010 6:00,10cm,0.13525,10.99,
WBHW,6-14-2010 6:00,vertical,0.14671,,
WBHW,6-14-2010 9:00,25cm,0.11701,,
WBHW,6-14-2010 9:00,10cm,0.13398,10.99,
WBHW,6-14-2010 9:00,vertical,0.14713,,
WBHW,6-15-05 0:00,25cm,0.07756,,
WBHW,6-15-05 0:00,10cm,0.11235,12.55,
WBHW,6-15-05 12:00,25cm,0.0835,,
WBHW,6-15-05 12:00,10cm,0.11489,10.99,
WBHW,6-15-05 15:00,25cm,0.0835,,
WBHW,6-15-05 15:00,10cm,0.11489,10.99,
WBHW,6-15-05 18:00,25cm,0.0835,,
WBHW,6-15-05 18:00,10cm,0.11574,10.6,
WBHW,6-15-05 21:00,25cm,0.0835,,
WBHW,6-15-05 21:00,10cm,0.11574,10.6,
WBHW,6-15-05 3:00,25cm,0.0835,,
WBHW,6-15-05 3:00,10cm,0.11405,12.16,
WBHW,6-15-05 6:00,25cm,0.0835,,
WBHW,6-15-05 6:00,10cm,0.11405,11.77,
WBHW,6-15-05 9:00,25cm,0.0835,,
WBHW,6-15-05 9:00,10cm,0.11489,11.38,
WBHW,6-15-2006 0:00,25cm,0.15053,,
WBHW,6-15-2006 0:00,vertical,0.20058,,
WBHW,6-15-2006 0:00,10cm,0.3342,11.77,
WBHW,6-15-2006 12:00,25cm,0.12762,,
WBHW,6-15-2006 12:00,vertical,0.1887,,
WBHW,6-15-2006 12:00,10cm,0.2307,10.99,
WBHW,6-15-2006 15:00,25cm,0.12338,,
WBHW,6-15-2006 15:00,10cm,0.18743,10.99,
WBHW,6-15-2006 15:00,vertical,0.1887,,
WBHW,6-15-2006 18:00,25cm,0.11998,,
WBHW,6-15-2006 18:00,10cm,0.17301,10.99,
WBHW,6-15-2006 18:00,vertical,0.18616,,
WBHW,6-15-2006 21:00,25cm,0.11786,,
WBHW,6-15-2006 21:00,10cm,0.1658,11.38,
WBHW,6-15-2006 21:00,vertical,0.18531,,
WBHW,6-15-2006 3:00,25cm,0.14416,,
WBHW,6-15-2006 3:00,vertical,0.19591,,
WBHW,6-15-2006 3:00,10cm,0.3342,11.38,
WBHW,6-15-2006 6:00,25cm,0.13738,,
WBHW,6-15-2006 6:00,vertical,0.19379,,
WBHW,6-15-2006 6:00,10cm,0.3342,11.38,
WBHW,6-15-2006 9:00,25cm,0.13186,,
WBHW,6-15-2006 9:00,vertical,0.1921,,
WBHW,6-15-2006 9:00,10cm,0.33166,11.38,
WBHW,6-15-2007 0:00,25cm,,,
WBHW,6-15-2007 0:00,10cm,,,
WBHW,6-15-2007 12:00,25cm,,,
WBHW,6-15-2007 12:00,10cm,,,
WBHW,6-15-2007 15:00,25cm,,,
WBHW,6-15-2007 15:00,10cm,,,
WBHW,6-15-2007 18:00,25cm,,,
WBHW,6-15-2007 18:00,10cm,,,
WBHW,6-15-2007 21:00,25cm,,,
WBHW,6-15-2007 21:00,10cm,,,
WBHW,6-15-2007 3:00,25cm,,,
WBHW,6-15-2007 3:00,10cm,,,
WBHW,6-15-2007 6:00,25cm,,,
WBHW,6-15-2007 6:00,10cm,,,
WBHW,6-15-2007 9:00,25cm,,,
WBHW,6-15-2007 9:00,10cm,,,
WBHW,6-15-2008 0:00,25cm,0.11659,,
WBHW,6-15-2008 0:00,10cm,0.12126,11.38,
WBHW,6-15-2008 0:00,vertical,0.14713,,
WBHW,6-15-2008 12:00,25cm,0.11659,,
WBHW,6-15-2008 12:00,10cm,0.12041,10.99,
WBHW,6-15-2008 12:00,vertical,0.14671,,
WBHW,6-15-2008 15:00,25cm,0.11617,,
WBHW,6-15-2008 15:00,10cm,0.12041,10.99,
WBHW,6-15-2008 15:00,vertical,0.14671,,
WBHW,6-15-2008 18:00,25cm,0.11659,,
WBHW,6-15-2008 18:00,10cm,0.12041,11.38,
WBHW,6-15-2008 18:00,vertical,0.14671,,
WBHW,6-15-2008 21:00,25cm,0.11617,,
WBHW,6-15-2008 21:00,10cm,0.11998,11.38,
WBHW,6-15-2008 21:00,vertical,0.14416,,
WBHW,6-15-2008 3:00,25cm,0.11701,,
WBHW,6-15-2008 3:00,10cm,0.12126,11.38,
WBHW,6-15-2008 3:00,vertical,0.14756,,
WBHW,6-15-2008 6:00,25cm,0.11659,,
WBHW,6-15-2008 6:00,10cm,0.12126,11.38,
WBHW,6-15-2008 6:00,vertical,0.14671,,
WBHW,6-15-2008 9:00,25cm,0.11701,,
WBHW,6-15-2008 9:00,10cm,0.12041,11.38,
WBHW,6-15-2008 9:00,vertical,0.14756,,
WBHW,6-15-2009 0:00,25cm,0.12677,,
WBHW,6-15-2009 0:00,10cm,0.14416,10.21,
WBHW,6-15-2009 0:00,vertical,0.16877,,
WBHW,6-15-2009 12:00,25cm,0.12592,,
WBHW,6-15-2009 12:00,10cm,0.14416,10.21,
WBHW,6-15-2009 12:00,vertical,0.16792,,
WBHW,6-15-2009 15:00,25cm,0.1255,,
WBHW,6-15-2009 15:00,10cm,0.14416,10.21,
WBHW,6-15-2009 15:00,vertical,0.16792,,
WBHW,6-15-2009 18:00,25cm,0.1255,,
WBHW,6-15-2009 18:00,10cm,0.14416,10.21,
WBHW,6-15-2009 18:00,vertical,0.16707,,
WBHW,6-15-2009 21:00,25cm,0.12507,,
WBHW,6-15-2009 21:00,10cm,0.14416,10.21,
WBHW,6-15-2009 21:00,vertical,0.16707,,
WBHW,6-15-2009 3:00,25cm,0.12677,,
WBHW,6-15-2009 3:00,10cm,0.14416,10.21,
WBHW,6-15-2009 3:00,vertical,0.16877,,
WBHW,6-15-2009 6:00,25cm,0.12677,,
WBHW,6-15-2009 6:00,10cm,0.14416,10.21,
WBHW,6-15-2009 6:00,vertical,0.16919,,
WBHW,6-15-2009 9:00,25cm,0.12635,,
WBHW,6-15-2009 9:00,10cm,0.14416,10.21,
WBHW,6-15-2009 9:00,vertical,0.16792,,
WBHW,6-15-2010 0:00,25cm,0.11574,,
WBHW,6-15-2010 0:00,10cm,0.13398,11.38,
WBHW,6-15-2010 0:00,vertical,0.14416,,
WBHW,6-15-2010 12:00,25cm,0.11574,,
WBHW,6-15-2010 12:00,10cm,0.13059,10.99,
WBHW,6-15-2010 12:00,vertical,0.14416,,
WBHW,6-15-2010 15:00,25cm,0.11489,,
WBHW,6-15-2010 15:00,10cm,0.13059,10.99,
WBHW,6-15-2010 15:00,vertical,0.14331,,
WBHW,6-15-2010 18:00,25cm,0.11489,,
WBHW,6-15-2010 18:00,10cm,0.13059,10.99,
WBHW,6-15-2010 18:00,vertical,0.14331,,
WBHW,6-15-2010 21:00,25cm,0.11489,,
WBHW,6-15-2010 21:00,10cm,0.13059,10.99,
WBHW,6-15-2010 21:00,vertical,0.14416,,
WBHW,6-15-2010 3:00,25cm,0.11617,,
WBHW,6-15-2010 3:00,10cm,0.13398,10.99,
WBHW,6-15-2010 3:00,vertical,0.14586,,
WBHW,6-15-2010 6:00,25cm,0.11617,,
WBHW,6-15-2010 6:00,10cm,0.13398,10.99,
WBHW,6-15-2010 6:00,vertical,0.14671,,
WBHW,6-15-2010 9:00,25cm,0.11574,,
WBHW,6-15-2010 9:00,10cm,0.13313,10.99,
WBHW,6-15-2010 9:00,vertical,0.14416,,
WBHW,6-16-05 0:00,25cm,0.0835,,
WBHW,6-16-05 0:00,10cm,0.11489,10.6,
WBHW,6-16-05 12:00,25cm,0.09029,,
WBHW,6-16-05 12:00,10cm,0.11744,9.82,
WBHW,6-16-05 15:00,25cm,0.09029,,
WBHW,6-16-05 15:00,10cm,0.11744,9.82,
WBHW,6-16-05 18:00,25cm,0.09029,,
WBHW,6-16-05 18:00,10cm,0.11744,9.82,
WBHW,6-16-05 21:00,25cm,0.09029,,
WBHW,6-16-05 21:00,10cm,0.11744,9.82,
WBHW,6-16-05 3:00,25cm,0.0835,,
WBHW,6-16-05 3:00,10cm,0.11489,10.21,
WBHW,6-16-05 6:00,25cm,0.0852,,
WBHW,6-16-05 6:00,10cm,0.11744,10.21,
WBHW,6-16-05 9:00,25cm,0.0869,,
WBHW,6-16-05 9:00,10cm,0.11744,10.21,
WBHW,6-16-2006 0:00,25cm,0.11574,,
WBHW,6-16-2006 0:00,10cm,0.16113,11.38,
WBHW,6-16-2006 0:00,vertical,0.18276,,
WBHW,6-16-2006 12:00,25cm,0.10811,,
WBHW,6-16-2006 12:00,10cm,0.14925,11.38,
WBHW,6-16-2006 12:00,vertical,0.17683,,
WBHW,6-16-2006 15:00,25cm,0.10641,,
WBHW,6-16-2006 15:00,10cm,0.14416,11.38,
WBHW,6-16-2006 15:00,vertical,0.17513,,
WBHW,6-16-2006 18:00,25cm,0.10429,,
WBHW,6-16-2006 18:00,10cm,0.14331,11.77,
WBHW,6-16-2006 18:00,vertical,0.17513,,
WBHW,6-16-2006 21:00,25cm,0.10344,,
WBHW,6-16-2006 21:00,10cm,0.14247,12.16,
WBHW,6-16-2006 21:00,vertical,0.17343,,
WBHW,6-16-2006 3:00,25cm,0.11362,,
WBHW,6-16-2006 3:00,10cm,0.15774,11.38,
WBHW,6-16-2006 3:00,vertical,0.18192,,
WBHW,6-16-2006 6:00,25cm,0.11235,,
WBHW,6-16-2006 6:00,10cm,0.15434,11.38,
WBHW,6-16-2006 6:00,vertical,0.18022,,
WBHW,6-16-2006 9:00,25cm,0.11023,,
WBHW,6-16-2006 9:00,10cm,0.1518,10.99,
WBHW,6-16-2006 9:00,vertical,0.17852,,
WBHW,6-16-2007 0:00,25cm,,,
WBHW,6-16-2007 0:00,10cm,,,
WBHW,6-16-2007 12:00,25cm,,,
WBHW,6-16-2007 12:00,10cm,,,
WBHW,6-16-2007 15:00,25cm,,,
WBHW,6-16-2007 15:00,10cm,,,
WBHW,6-16-2007 18:00,25cm,,,
WBHW,6-16-2007 18:00,10cm,,,
WBHW,6-16-2007 21:00,25cm,,,
WBHW,6-16-2007 21:00,10cm,,,
WBHW,6-16-2007 3:00,25cm,,,
WBHW,6-16-2007 3:00,10cm,,,
WBHW,6-16-2007 6:00,25cm,,,
WBHW,6-16-2007 6:00,10cm,,,
WBHW,6-16-2007 9:00,25cm,,,
WBHW,6-16-2007 9:00,10cm,,,
WBHW,6-16-2008 0:00,25cm,0.11617,,
WBHW,6-16-2008 0:00,10cm,0.11998,11.38,
WBHW,6-16-2008 0:00,vertical,0.14416,,
WBHW,6-16-2008 12:00,25cm,0.11617,,
WBHW,6-16-2008 12:00,10cm,0.12041,10.99,
WBHW,6-16-2008 12:00,vertical,0.14416,,
WBHW,6-16-2008 15:00,25cm,0.11574,,
WBHW,6-16-2008 15:00,10cm,0.12041,10.99,
WBHW,6-16-2008 15:00,vertical,0.14416,,
WBHW,6-16-2008 18:00,25cm,0.11617,,
WBHW,6-16-2008 18:00,10cm,0.11956,10.99,
WBHW,6-16-2008 18:00,vertical,0.14416,,
WBHW,6-16-2008 21:00,25cm,0.11617,,
